setup_ns,run_ns
126148,6859371
128466,6857743
131441,6849218
131629,6855102
283544,6851231
125498,7410397
104437,6852366
129281,6854866
127994,6846828
77408,7417628
100838,6858943
113946,6863612
123189,6853945
134532,6850451
118658,6849922
119058,6860260
120744,6862312
129340,6857331
122533,6864812
138692,6860088
206665,6858594
122565,6857217
110255,6862306
112823,7405332
114699,6847492
124905,6847309
133840,6854517
116985,6855952
118189,6906615
112323,6861745
123618,6846676
126286,6859992
120775,6845247
129868,6841401
118314,6851359
121760,6852116
123054,6847389
125908,6861413
138092,6853231
149630,6849430
125219,6859599
143725,6840774
129494,6851609
127751,6861631
124889,6853629
135178,7411953
119353,6860768
121907,6856895
116258,6856799
111427,6853804
136607,6862104
128308,6842809
121507,7406057
106843,6853533
111748,6840851
136708,6851859
141298,6860509
130470,6841200
134872,6851880
129526,6853388
136272,6851095
156792,6851674
129568,6854149
131927,6840350
127889,6863697
127151,6854270
81229,7403004
121125,6854078
142978,6855146
118453,6848309
124915,6848756
128341,6858672
120934,6859700
118080,7413409
109397,6855627
121483,6843567
117240,6859816
120923,6841668
110774,6862643
129783,6858423
139071,6847413
126224,6851894
121531,6863687
118186,6857078
131274,6853716
122974,6854466
133801,6843422
115964,7401741
109981,6854484
120407,6857511
139560,6851571
123539,6854828
117861,6852786
127738,6835704
122396,6860387
130892,6848432
113005,6853811
117903,6855233
164461,6841972
122084,6844379
