setup_ns,run_ns,peak_mem
30,45136,0
30,54173,0
31,45847,0
31,45897,0
41,45757,0
40,58301,0
30,44795,0
30,44545,0
40,49454,0
30,45656,0
30,44866,0
30,44365,0
30,44895,0
30,44695,0
40,45176,0
30,45446,0
30,44265,0
40,44545,0
30,44765,0
20,44896,0
40,44255,0
30,49565,0
30,44795,0
30,44374,0
40,44254,0
20,44184,0
30,44244,0
30,44134,0
30,44094,0
161,47450,0
30,46859,0
30,45627,0
30,45426,0
40,47170,0
30,45667,0
30,46479,0
30,46599,0
30,45516,0
31,45226,0
40,44585,0
30,44545,0
30,49995,0
30,45908,0
30,45266,0
40,45286,0
20,44785,0
30,44485,0
30,44956,0
30,44685,0
30,45085,0
20,48993,0
40,44264,0
30,43443,0
20,42782,0
30,42541,0
21,42721,0
30,43353,0
30,42822,0
40,42431,0
40,42721,0
40,43092,0
30,43263,0
30,47210,0
41,43322,0
20,42882,0
30,44504,0
30,43863,0
30,43563,0
40,43102,0
40,42802,0
40,43182,0
41,43051,0
40,42812,0
30,42922,0
20,43282,0
30,42631,0
40,42300,0
30,42281,0
30,42921,0
30,43553,0
30,43092,0
30,42561,0
40,42671,0
30,42921,0
30,46669,0
30,43814,0
30,42751,0
20,43202,0
40,43603,0
30,42862,0
40,42802,0
30,42982,0
30,42971,0
30,43142,0
30,43162,0
30,43092,0
30,43834,0
30,43343,0
40,43192,0
30,43974,0
30,43172,0
40,43482,0
20,43893,0
30,43493,0
40,44334,0
30,47250,0
40,43854,0
30,57490,0
30,43874,0
30,43062,0
30,43362,0
30,43182,0
40,43563,0
30,43733,0
30,47310,0
30,42961,0
30,43493,0
30,43452,0
30,43323,0
30,43052,0
40,43252,0
30,43683,0
30,43913,0
30,43102,0
30,43282,0
41,43412,0
40,47110,0
30,43112,0
30,43242,0
40,43924,0
30,43883,0
30,43482,0
30,44154,0
30,43533,0
30,43362,0
40,43222,0
30,43353,0
40,43964,0
30,43733,0
30,43533,0
20,43152,0
40,43022,0
41,42861,0
40,43022,0
31,43182,0
30,43493,0
30,43132,0
40,48292,0
30,43102,0
30,42911,0
30,43473,0
30,42952,0
31,42711,0
31,42731,0
30,43382,0
40,43703,0
40,47009,0
40,43142,0
40,43533,0
30,42912,0
30,43633,0
30,43553,0
20,43233,0
30,43753,0
30,43503,0
31,42881,0
30,43553,0
30,43112,0
30,47170,0
30,43623,0
40,43132,0
30,43553,0
30,43092,0
30,43002,0
40,58051,0
30,43463,0
30,43813,0
50,43292,0
30,43253,0
30,43562,0
30,43603,0
30,43062,0
30,42992,0
40,42971,0
30,43062,0
30,43032,0
30,43122,0
30,43683,0
30,43283,0
30,43383,0
30,43032,0
30,43042,0
30,43463,0
40,42931,0
30,43242,0
30,43403,0
30,43122,0
30,43232,0
20,43422,0
30,43342,0
40,43413,0
30,43082,0
41,42691,0
31,43202,0
30,43382,0
20,43022,0
30,42751,0
40,43212,0
30,42992,0
30,43973,0
40,43844,0
41,43272,0
30,42881,0
40,42972,0
30,43452,0
20,43082,0
30,42952,0
30,43032,0
30,43333,0
30,43673,0
30,43092,0
30,43162,0
30,43323,0
30,43473,0
20,43753,0
20,43071,0
40,44074,0
30,43653,0
30,44314,0
30,43343,0
20,47290,0
30,43222,0
30,42842,0
30,43413,0
30,43272,0
30,56287,0
30,42801,0
20,43132,0
30,42921,0
30,42862,0
30,43784,0
20,43192,0
30,42661,0
30,42921,0
40,43082,0
30,42741,0
20,43513,0
30,43072,0
20,43142,0
30,42772,0
30,46529,0
30,43402,0
30,43593,0
20,43303,0
31,42861,0
20,42772,0
30,43072,0
40,44535,0
20,43322,0
30,43322,0
30,43543,0
30,43242,0
40,43193,0
30,43072,0
30,43062,0
30,43182,0
30,42921,0
30,42872,0
30,43092,0
30,42911,0
30,42951,0
30,46989,0
30,43102,0
30,43412,0
40,43693,0
30,43333,0
30,43293,0
30,43633,0
20,42962,0
40,42480,0
40,43262,0
30,45987,0
20,49474,0
30,43443,0
160,45717,0
30,44525,0
40,43353,0
30,44906,0
31,45867,0
41,45105,0
30,50707,0
40,52089,0
21,43753,0
30,44484,0
30,43343,0
30,43603,0
31,44945,0
30,45056,0
31,44865,0
30,43202,0
30,44545,0
30,43212,0
30,43012,0
30,42551,0
30,42872,0
30,43573,0
30,42912,0
40,43763,0
30,43323,0
30,43903,0
31,43142,0
30,47560,0
20,42901,0
30,42440,0
30,43242,0
30,43333,0
20,43543,0
40,43592,0
30,43492,0
30,43342,0
30,42831,0
30,43132,0
30,43332,0
30,43071,0
40,43653,0
40,43563,0
30,43543,0
30,43443,0
30,43041,0
20,43653,0
30,43713,0
40,68470,0
30,46058,0
20,43092,0
30,43182,0
30,43313,0
30,43432,0
30,42992,0
40,47570,0
30,44014,0
20,43002,0
20,42761,0
30,43021,0
20,43182,0
30,42601,0
30,43042,0
30,42901,0
30,43583,0
31,43092,0
30,43392,0
20,43834,0
30,43433,0
20,42732,0
30,42731,0
31,43132,0
30,42951,0
30,44054,0
30,42831,0
30,42681,0
30,42741,0
20,43392,0
40,42801,0
30,44034,0
30,42931,0
31,42711,0
30,42862,0
20,42962,0
41,43452,0
30,43102,0
30,43233,0
20,47340,0
30,44404,0
20,43603,0
40,43753,0
20,43372,0
30,42741,0
30,42822,0
20,42891,0
30,43202,0
30,43844,0
30,43933,0
30,43803,0
30,43894,0
41,43853,0
40,44144,0
40,43723,0
30,43703,0
30,44305,0
40,44144,0
30,44184,0
40,72057,0
20,45457,0
30,44695,0
40,43763,0
40,43503,0
40,43894,0
40,43843,0
30,44435,0
30,44335,0
30,44254,0
30,43764,0
30,43012,0
40,42821,0
30,42711,0
30,42691,0
30,42862,0
30,43733,0
30,43603,0
20,43002,0
40,49003,0
30,43873,0
30,43553,0
20,43132,0
30,43272,0
30,43253,0
40,43222,0
30,42741,0
30,43323,0
30,43002,0
20,42641,0
30,42651,0
30,43262,0
30,42591,0
30,43232,0
30,42771,0
30,43192,0
20,43513,0
20,42831,0
30,43513,0
40,53061,0
30,43944,0
30,44174,0
30,43733,0
30,43873,0
30,42741,0
30,43112,0
30,42661,0
30,42762,0
30,43523,0
20,43673,0
30,44084,0
41,44514,0
30,43663,0
30,43633,0
20,43844,0
30,44344,0
30,43583,0
20,43562,0
30,44234,0
30,44414,0
30,44494,0
30,44434,0
20,44144,0
30,43923,0
20,43603,0
30,44245,0
30,44886,0
30,55676,0
20,43573,0
30,44054,0
30,43563,0
30,43753,0
40,43834,0
31,43452,0
30,43593,0
40,44565,0
30,44295,0
31,45396,0
40,45868,0
31,44294,0
30,43763,0
30,44755,0
30,44244,0
30,44074,0
30,50466,0
40,74432,0
40,46268,0
40,43923,0
31,43753,0
40,43673,0
30,44555,0
20,44044,0
30,44204,0
30,44264,0
30,43884,0
20,49424,0
30,44886,0
30,43873,0
30,43352,0
20,43313,0
30,43343,0
30,43423,0
30,43763,0
31,44695,0
30,48061,0
20,44314,0
30,43653,0
30,43774,0
30,43513,0
30,44224,0
30,43824,0
20,43392,0
30,44104,0
30,43452,0
30,47721,0
30,44896,0
30,45196,0
20,44004,0
30,44284,0
30,43843,0
30,44114,0
40,43974,0
40,44314,0
30,49143,0
30,48322,0
21,43623,0
30,44275,0
41,44865,0
30,44665,0
30,44605,0
30,44745,0
40,44104,0
30,43764,0
30,48051,0
30,45537,0
30,43753,0
40,43713,0
30,44354,0
30,44534,0
30,44184,0
40,44475,0
30,43883,0
30,43683,0
30,44375,0
30,44324,0
40,44605,0
30,43923,0
30,44043,0
30,44274,0
30,43413,0
20,43754,0
30,43793,0
30,48713,0
30,47120,0
20,43673,0
21,43843,0
30,43683,0
30,43723,0
30,43653,0
30,44484,0
40,44695,0
20,44104,0
30,45546,0
20,43994,0
30,44745,0
31,43542,0
30,43563,0
30,43272,0
30,43653,0
30,47881,0
30,47901,0
30,44054,0
30,43843,0
20,44395,0
30,44224,0
