setup_ns,run_ns
58099,13593046
59067,13600555
59561,13564865
59427,13599158
72545,13589764
59064,13557337
59256,13612110
58387,13583149
58690,13570996
59133,13551420
61045,13606330
59870,13580137
63379,13552826
58383,13584159
59150,13577591
58552,13565579
59555,13543779
58938,13557610
60540,13558327
57308,13565650
58497,13582848
58889,13559711
58327,13592462
60160,13574581
58114,13589193
74937,13580052
57981,13559540
58698,13584107
57705,13576652
57596,13576442
57947,13580520
64401,13593306
57044,13610955
59346,13602630
58754,13595050
59578,13611900
61766,13557521
61204,13600446
58983,13608310
57305,13550788
58496,13604914
57514,13571225
58224,13590465
59758,13595437
57954,13599697
62205,13627967
58189,13576032
57740,13581988
59709,13585951
59256,13562560
58492,13595562
59356,13560045
58052,13565432
57678,13619046
57783,13559487
58476,13563670
57350,13620920
61657,13569483
59098,13556587
57523,13596146
60022,13573208
57833,13550205
58232,13594123
61428,13606731
59301,13603857
61415,13585811
57608,13562623
58237,13565234
63222,13568326
60095,13584879
57972,13548087
57610,13600057
57830,13568004
59446,13578583
58094,13569746
58400,13554300
60502,13594522
57938,13593523
58991,13576215
58847,13582131
58636,13600753
57443,13570709
61196,13580274
57769,13576205
60256,13571777
58366,13585294
57348,13579171
59388,13600523
57263,13613564
57955,13600432
59030,13575216
57718,13611077
57934,13608316
61463,13549683
57558,13570850
58133,13599398
57433,13572224
59098,13591719
59981,13573946
57529,13589592
59564,13584212
60404,13565109
62473,13599113
57317,13537057
58986,13536860
59296,13563703
61050,13554022
58038,13568169
58107,13594025
59971,13577135
57506,13589977
58464,13549576
59610,13591972
57501,13611932
58588,13587815
62302,13596250
57455,13587101
58973,13578486
59060,13569316
58695,13561004
58321,13578102
58806,13581251
58398,13610211
57898,13608088
59782,13558688
57482,13554804
59955,13622274
61119,13608794
58366,13558895
58302,13587649
58526,13594292
56707,13602932
58044,13567813
58677,13557215
61836,13645284
57136,13588580
58601,13595634
59998,13562726
57217,13571255
57087,13598112
60021,13558175
60267,13577884
56744,13575981
57514,13574836
59393,13617830
57910,13589659
61506,13556873
57418,13585456
57972,13629746
59999,13561600
58026,13560603
60201,13562568
61857,13566038
57689,13578271
57609,13564363
62196,13571825
58243,13589783
60703,13586495
59283,13582393
