setup_ns,run_ns
625,4393017
601,4475690
482,4236950
506,4505809
505,4296397
660,4247832
610,4056960
635,4288062
855,4406462
615,4253152
764,4335397
662,4185934
478,4234310
470,4190417
458,4148605
397,4464813
660,4105166
469,4405691
880,4254603
979,4734547
604,4032023
596,3983299
375,3963151
505,4228529
754,4441124
383,4193271
955,4487354
687,4250465
420,4024294
589,4638068
523,3976864
820,4125679
667,4204587
666,4467835
940,4276253
843,4198010
497,4097148
512,4535400
709,4258281
620,4293487
663,3958518
1662,4093029
553,4502454
1042,4335599
491,4142689
913,4230323
233,4252412
606,4335775
498,4136276
678,4338264
456,4685680
543,4207309
466,4413777
722,4003934
748,4013035
662,4410939
617,4223853
786,3964404
613,4182140
369,4506182
455,3944081
6025,4036541
350,4525746
1068,4164190
541,4177331
738,4343004
593,4330619
692,4451594
615,4167756
729,4169270
727,4293520
999,4067486
478,4365966
629,4149389
380,4562775
907,4169893
592,4254628
457,4192110
689,4291703
772,4412353
473,4131071
433,4213360
585,4641715
471,4245239
612,4059887
401,4550878
357,4280194
383,4083966
385,4648647
450,4068073
464,4156540
575,4062103
573,4176958
968,4652863
697,4005979
660,3994320
662,4032152
652,4094849
1353,4011916
624,3995394
452,4099752
512,4574392
651,4029054
568,4667685
804,4167453
723,4248084
438,4359927
796,3934339
629,4328299
526,4366617
492,4504969
484,4232618
607,4553138
914,4192468
1130,4176786
833,3978514
611,4026159
788,4281690
388,4169628
678,4618144
408,4397789
605,4218404
911,4093951
413,4081434
624,3993214
762,3844117
810,4415867
433,4339405
579,4185933
671,4039070
778,4413144
464,4253929
360,4134914
617,3918939
407,3957207
919,4379509
859,4365089
554,4359516
572,4078053
540,4284514
516,4217363
984,4076800
546,4617347
608,3877880
1101,4313466
684,4170514
485,4363110
448,4548499
513,4186476
374,4400299
505,4183561
386,4376570
495,4399877
400,4370953
