setup_ns,run_ns
391,5501274
360,5535840
672,5442702
861,5457400
191,5588770
501,5467879
401,5431470
160,5730610
270,5454745
671,5407956
821,5637703
511,5416953
501,5429778
271,5734477
310,5403647
381,5442411
241,5593008
190,5409700
250,5412875
400,5753854
240,5441219
411,5417864
621,5529998
361,5458112
331,5409238
421,5523556
612,5454043
561,5420630
411,5777729
832,5430509
1142,5401414
531,5426171
411,5398167
461,5410681
381,5734086
331,5421772
471,5403016
521,5444265
260,5476968
180,5403147
361,5460566
370,5392736
421,5393489
201,5645658
371,5432032
551,5418416
892,5338373
571,5351799
220,5638946
431,5597556
521,5343454
381,5368731
371,5381726
460,5518396
551,5383078
391,5623195
371,5355085
561,5429407
401,5393338
391,5417093
551,5409710
361,5407415
561,5568992
370,5392356
371,5626071
151,5377227
371,5396744
381,5428675
371,5415039
390,5499900
561,6126603
571,5557551
391,5400201
521,5404079
581,5504570
671,5485814
451,5422884
150,5438494
511,5414829
401,5675274
622,5492457
411,5665686
190,5415991
390,5413717
370,5429387
411,5661198
151,5373330
371,5438815
171,5424076
401,5431190
551,5595272
431,5635890
862,5457320
370,5433254
371,5448813
161,5446228
341,5432633
141,5427443
180,5448042
572,5605131
370,5418056
601,5501815
190,5430018
