cold_ns
200732
201303
202507
198979
198959
198801
198635
199854
198664
199029
205222
197491
200395
207240
198149
368620
204484
294535
299393
300674
306454
309874
342543
294940
297293
345715
207160
235748
238169
252451
234625
215243
291396
239747
227403
364148
295788
307350
210195
350574
231534
243058
204859
241241
238682
240885
235272
211104
216201
214475
211865
204054
212794
210656
235109
217476
207827
211588
210703
212196
264241
204717
223869
210263
212310
212338
291756
354185
303680
297073
203628
223045
288421
301228
233031
302627
233449
396763
206173
213156
241212
299620
235654
241381
211135
235788
231428
202624
225690
207777
240719
238148
210693
205183
220836
211824
204268
209474
534509
210542
236416
345457
217189
215547
297814
203559
226353
211855
217784
216937
205367
214595
349963
215284
204630
221772
214231
212851
246904
209792
212872
205605
207637
226355
201896
213866
209594
205894
236868
203541
212229
212785
214694
214651
201725
220975
206539
209730
211069
209581
241824
213191
220263
203052
212478
224992
205233
209122
215697
208604
221431
211448
209288
202908
210165
229385
206264
218019
415891
217561
212700
209416
216788
205466
215418
211722
213934
210811
209467
216803
205884
212448
211062
203077
208569
209072
208952
211791
216744
207602
226295
208507
218576
213651
208485
214789
231852
217820
219843
213224
210564
207336
462356
205073
211890
208290
216791
204093
227517
216366
206010
212974
202772
212865
209695
214655
222836
205471
211289
206884
204486
211986
201509
205247
221136
209463
209460
205641
344175
209075
218430
216323
214034
218416
209404
209699
223114
211708
204717
212022
211748
220596
203263
208650
211527
211121
212511
216455
211096
212396
210524
209187
207853
219494
208144
204858
217237
206632
209430
212837
205119
203639
208437
209232
215259
205851
207855
211575
210283
213229
219128
208257
280116
205115
213063
207180
210332
211900
206270
210619
207841
207311
207982
215226
210460
214622
207135
207063
207286
209840
208142
214244
206642
206436
211581
270311
207255
350492
206515
213428
213904
220760
208156
208767
211754
208025
218471
208379
210464
211708
216672
217080
208012
205327
219339
204897
210058
210633
231712
211084
209752
217692
208459
206305
213940
210511
238563
206832
211760
207409
212895
211028
205370
202513
213127
214502
220832
205432
211827
209683
201510
206654
208406
322008
202650
207002
207304
207924
208092
297732
209278
213951
210761
227677
210449
204023
229359
210841
207410
206720
210249
214806
211461
211091
212608
203890
216300
204318
206962
209896
205247
209207
213723
207426
210038
206538
209840
205736
208538
219800
206553
205607
217069
205415
216217
203347
208536
208230
208579
219290
548376
217628
203121
215422
209741
212626
210107
208218
209153
210503
213631
208668
213878
206999
203439
209686
227619
206480
208182
348481
228452
208040
223703
213060
321537
210642
208575
208779
218811
206092
226709
206227
207449
212053
207589
207842
202602
204980
209997
205044
206518
204849
206460
211739
203614
208454
204410
205054
215227
209125
206321
216788
207510
208736
216703
207954
212862
208314
207149
205524
209419
209008
209356
221327
202078
203092
212853
204614
209912
243467
205822
212862
211237
214817
205874
209269
215688
213479
210951
206862
205489
204083
205697
228131
211774
204569
206673
209862
205951
553066
206828
218551
208539
207124
204793
551075
211534
209658
209445
208318
211629
210533
208995
210454
207713
215812
214613
206759
205577
205452
207951
211688
537331
204393
209267
207089
348120
418238
209088
206404
206612
212665
205565
208228
216868
203034
223509
210640
206731
210937
207465
212371
288193
207098
206904
540020
204060
482168
317782
216248
215683
216340
221896
204489
210134
209486
205504
208798
209650
210344
207248
216278
228243
206223
208100
218929
205049
204108
215955
208762
216915
207365
207700
316419
249692
211316
203889
219881
209046
211521
214755
217029
212013
215439
211281
207475
226435
226648
207213
205825
207128
206787
234983
203483
242681
203093
210068
220096
215312
210744
209757
207503
214242
208320
206072
209617
214841
209372
204336
321814
205693
219733
306722
203642
228773
205981
242556
209850
214690
214627
297594
350757
222909
303012
233274
277151
210833
356592
209318
219912
289736
207640
211583
323951
208224
293491
213703
210805
209643
205547
294234
286076
301916
212931
252420
259420
221708
209709
208032
213123
218499
207844
211666
248627
232108
218800
210488
213705
213771
204679
207746
215219
210711
204971
212794
235937
230171
218037
215409
208598
206125
205741
242665
209381
208413
207592
289155
211942
269070
211492
207912
218825
204923
246183
221059
218587
208682
210419
206564
217779
207075
209411
208722
213378
224991
245998
253519
293410
210307
209730
203094
216961
209165
212065
228700
253995
217007
290457
215122
213482
220207
206254
213890
218953
210176
254869
203779
213585
233262
213274
212571
219252
233603
217145
213168
213490
209245
243488
215772
214051
211652
210292
212715
202891
209079
209763
216134
206351
239909
547389
211558
217223
212234
206878
544971
205669
213496
205155
209508
547039
225487
208667
206961
218518
332054
427639
212234
213375
541857
210625
212908
213301
206775
214366
219109
209957
214711
213277
205029
217189
209263
216910
210351
221551
221824
206156
209283
204719
208937
211036
205191
212507
210838
211075
221900
203583
272756
246430
208838
296127
208704
307993
206943
207394
205957
211354
211733
211906
208493
209182
312966
206327
215969
224987
211880
212277
212995
208471
216041
208932
208168
213090
211914
207463
207855
205373
212366
213673
209237
204355
208121
213610
210299
205371
206210
208363
236612
205636
209007
204931
210251
207719
213003
204583
233868
203962
212643
207074
209580
206698
206379
217133
206867
208953
222461
208008
211266
208201
207070
207890
203656
205514
208915
203632
216488
207106
204714
208984
204053
211608
203284
212618
208867
204852
205526
206091
210598
211316
207453
207519
207733
205696
213229
206763
208728
212291
208092
222755
291315
208312
218440
208606
218992
208771
205580
210292
204886
215592
210970
212474
205197
216808
220165
209135
208805
210169
206763
211453
538265
208675
206491
208541
222055
204792
215728
204100
206747
214007
206270
210554
213127
215322
210824
209547
204192
210085
205215
212667
212630
206655
203139
210824
211939
206639
206686
321420
209538
214204
207315
226825
205267
204596
212264
208087
204828
205357
204826
209602
201552
204491
213980
204992
208406
204764
207788
216523
203225
204463
204379
214459
210968
262622
205997
209202
208037
213337
210153
207637
211715
204904
217795
221972
210551
211394
210485
210631
206279
206309
211152
207946
210395
209590
222726
219162
202203
204836
211337
209051
210576
204301
210343
212291
215509
219243
210054
210272
222558
208405
216441
209025
206685
205294
207467
223619
215097
205254
214946
212939
223399
204079
202279
209029
209447
217178
207421
210280
211811
210621
209801
206320
206571
210192
210663
207470
203329
206095
218791
212813
218365
208770
204383
208459
206305
207409
216511
208329
205116
208859
210735
208003
