setup_ns,run_ns
60456,26526481
72757,26527828
62810,26517262
62515,26522421
123361,26525167
61126,26519427
71321,26532788
60126,26529145
61846,26522916
62000,26531564
64933,26536831
65731,26526633
63203,26529090
62326,26520503
63228,26522396
60477,26535383
63784,26533749
70014,26526405
62195,26533850
62984,26524955
68330,26526555
63943,26531813
59930,26521737
60017,26526230
62301,26539958
82257,26519148
66534,26532739
62547,26521724
60650,26529004
62521,26527762
60004,26535105
73404,28742774
64147,26541359
62490,26528965
63350,26538453
69938,26533172
59936,26527999
64377,26519815
79726,26534419
70573,26531103
66276,26519627
73695,26529503
62825,26525274
63440,26527447
60594,26525807
82521,26530924
72679,26540184
61922,26513246
63011,26528123
61810,26518745
90050,26512187
65762,26511018
57929,26516671
59602,26513362
55802,26512445
56001,26524837
77346,26518830
60879,26514066
58429,26515904
57033,26510970
57172,26523066
56911,26516755
57479,26519121
57106,26513576
55814,26506886
65652,26513998
58069,26514128
62979,26496681
58111,26512686
75165,26511703
56002,26511304
62769,26511906
71742,26522693
62586,26521431
58047,26528838
56772,26507462
58902,26526825
55746,26503995
57856,26506200
59716,26504836
86128,26516753
60954,26516781
55685,26521497
60233,26515183
62814,26510177
58825,26510753
67236,26477258
61507,26510847
57290,26512287
63084,26502734
62073,26517797
57901,26510762
57835,26512693
57090,26508169
57265,26508203
57382,26516580
56455,26510858
60281,26517775
55499,26517089
66942,26516943
58617,26508684
59709,26521819
58831,26507652
65440,26498953
59227,26516395
58143,26502133
57100,26495383
72717,26513353
56473,26517107
