setup_ns,run_ns
105156,3413864
82050,3418011
92263,3395904
82894,3398268
210399,3417380
90229,3412898
89443,3396984
88684,3400841
98382,3412671
87555,3413242
72052,3412535
78159,3406954
101014,3419534
83053,3408547
93805,3423717
61451,3432893
79301,3408760
86861,3401810
106183,3414538
108185,3413175
64579,3413915
90774,3426511
70551,3411749
83725,3408765
99837,3411551
98297,3408167
97291,3406698
84173,3410439
87734,3405942
96855,3425997
81344,3406292
90684,3411322
69951,3692004
106694,3677978
78151,3408807
91081,3412116
83477,3406833
85768,3411897
96248,3418319
82857,3412280
94528,3421074
89719,3412530
82772,3415668
93355,3410658
95799,3412230
102660,3405221
88722,3409917
92044,3406303
90127,3416490
90672,3413656
114191,3409535
81332,3416282
80980,3410127
85238,3408791
80719,3416967
101465,3410262
87565,3404000
113668,3406938
82536,3400761
95132,3411438
81294,3406059
95747,3420470
87948,3409198
96719,3420285
79338,3415907
102296,3403991
86390,3405520
99520,3402049
81785,3412110
87911,3407610
80915,3418576
107234,3421392
73380,3412293
77311,3403864
100923,3410711
85758,3406590
90249,3407407
88167,3406472
99322,3688582
60997,3669542
101047,3412704
83536,3420126
71032,3415123
94224,3409965
90866,3414724
77182,3409121
69696,3405090
91624,3403384
89043,3416198
95072,3419391
108958,3417323
94159,3403150
93334,3408991
74195,3412316
65689,3402554
87006,3411895
68361,3409663
79045,3403886
82234,3399600
93022,3400477
99917,3397695
130895,3422564
90915,3408439
94079,3428123
84828,3409554
84922,3411609
