setup_ns,run_ns
581,7305651
511,7437301
671,7389360
592,7610219
862,9532053
511,7311040
1433,7272718
831,7351557
541,7346488
932,7191023
1082,7621260
661,7678910
1643,7340106
541,7640527
491,7661206
471,7331490
491,7264072
470,7387175
661,7637050
541,7649765
471,7323785
1002,7327082
642,7699529
551,7697575
531,7566987
511,7382146
581,7562389
551,7515018
661,7689680
1353,7300230
642,7453521
882,7403336
1182,7693808
822,7706352
902,7374101
792,7582837
682,7439535
982,7338683
681,7376556
1312,7563261
741,7379902
661,7308076
531,7401112
812,7423655
872,7457008
981,7418475
451,7502625
711,7410560
361,7614137
631,7714528
461,7548803
1563,7659163
651,7359984
782,7298937
721,7320910
1032,7366436
451,7341279
441,7293156
511,7284320
631,7444555
882,7222653
1203,7423594
561,7561326
431,7296202
601,7515109
1072,7781786
1483,8645628
952,7540807
601,7599890
872,7595701
1543,7461116
631,7670855
571,7412634
601,7340016
1754,7308275
581,7456086
511,7458972
951,7301573
691,7512043
521,7692537
460,7543733
832,7428484
661,8034336
1152,7909539
1132,7975043
871,7354343
1052,7318254
651,7526020
962,7372277
2565,7561928
842,7756548
771,7731821
1032,7442821
751,7509789
782,7555505
591,7524076
571,7275954
1092,7402033
761,7578610
761,7385603
491,7460334
531,7508026
511,7532181
661,7797796
641,7519287
712,7346698
