setup_ns,run_ns
430,60851939
451,61793182
545,61174151
521,60717960
480,60842497
578,60383991
438,61278821
387,61672303
386,61115487
397,60702638
393,60863659
390,60868794
385,60764656
368,60763628
373,61394314
400,60611412
372,61267354
435,60316764
394,60199161
404,60960448
368,60968011
405,60501891
392,60731980
352,60495155
380,61309736
395,60763474
464,60016627
456,60839716
434,59981429
406,60626313
412,60751419
351,60633349
387,60383268
411,88013013
367,88078786
389,87893712
363,87609867
393,87634545
398,87775526
608,88057505
375,88270868
455,87617173
403,87910675
378,88210689
392,88114426
386,87498075
413,87821850
405,87656411
395,87818778
356,87965980
399,87664512
380,87877261
386,87526968
355,87679901
417,87874276
426,87831075
424,87935379
386,87756863
398,87968026
393,87795104
368,88084991
365,87961906
410,87877457
380,87861083
